prod_id,ages,piece_count,set_name,prod_desc,prod_long_desc,theme_name,country,list_price,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
70642,8-14,0.06263593097319471,Killow vs. Samurai X,blah,blahblah,NINJAGO®,LU,67.0878,-0.4143334310019652,0.21606411046666346,Average,-1.0820240783406065,0.43972377031040566
70631,8-14,0.020528607043684005,Garmadon's Volcano Lair,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,LU,67.0878,-0.28332915493059885,0.5646011559178206,Average,-0.46022156900625505,1.2444576552983015
70612,8-14,0.04819913419736247,Green Ninja Mech Dragon,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,LU,67.0878,0.2930896597834131,0.39033263319224126,Average,0.36884844343954815,0.43972377031040566
70611,8-14,-0.011954185701938545,Water Strider,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,LU,54.8878,0.08348281806922696,0.39033263319224126,Average,-0.04568656278335346,0.9225641013031428
70640,8-14,0.03135620462555819,S.O.G. Headquarters,blah,blahblah,NINJAGO®,LU,54.8878,,0.21606411046666346,unknown,0.16158094032809642,0.11783021631524704
70641,9-14,0.05782366538125063,Ninja Nightcrawler,blah,blahblah,NINJAGO®,LU,54.8878,-0.36193172057341866,-0.1324729349844937,Challenging,0.576115946550998,0.11783021631524704
70639,7-14,-0.2357245357273383,Street Race of Snake Jaguar,blah,blahblah,NINJAGO®,LU,42.6878,-0.3881325757876919,1.0874067240945555,Average,0.36884844343954815,0.11783021631524704
70608,7-14,-0.23091227013539425,Master Falls,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,LU,42.6878,-0.204726589287779,-1.5266211167891208,Easy,-1.0820240783406065,-1.0087972226678066
70610,8-14,-0.19602334459379966,Flying Jelly Sub,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,LU,42.6878,-0.28332915493059885,-0.3067414577100715,Average,0.16158094032809642,0.6006705473079842
70609,7-14,-0.19602334459379966,Manta Ray Bomber,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,LU,42.6878,-0.3095300101448721,0.041795587741085646,Easy,-0.46022156900625505,-0.043116560682331544
70638,7-14,-0.2970809220246254,Katana V11,blah,blahblah,NINJAGO®,LU,24.3878,-0.3881325757876919,1.0874067240945555,Average,0.9906509527738996,1.2444576552983015
70629,7-14,-0.3452035779440662,Piranha Attack,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,LU,24.3878,-0.25712829971632556,-0.48100998043565085,Easy,-1.9110940907864087,-0.20406333767991156
70607,7-14,-0.32595451557628985,NINJAGO® City Chase,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,LU,24.3878,0.004880252426407145,0.39033263319224126,Easy,0.16158094032809642,0.43972377031040566
70628,6-14,-0.5485217992037036,Lloyd - Spinjitzu Master,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,LU,12.1878,-0.44053428621623847,1.0874067240945555,Very Easy,0.9906509527738996,1.2444576552983015
70633,6-14,-0.5328819360298853,Kai - Spinjitzu Master,blah,blahblah,NINJAGO®,LU,12.1878,,0.21606411046666346,unknown,0.16158094032809642,0.11783021631524704
70635,6-14,-0.5244604712439832,Jay - Spinjitzu Master,blah,blahblah,NINJAGO®,LU,12.1878,-0.44053428621623847,-0.6552785031612287,Very Easy,-1.0820240783406065,-1.9744778846532818
70637,6-14,-0.5184451392540531,Cole - Spinjitzu Master,blah,blahblah,NINJAGO®,LU,12.1878,-0.4143334310019652,1.0874067240945555,Easy,0.9906509527738996,-1.169743999665386
70636,6-14,-0.5232574048459971,Zane - Spinjitzu Master,blah,blahblah,NINJAGO®,LU,12.1878,,0.21606411046666346,unknown,0.16158094032809642,0.11783021631524704
70606,6-14,-0.4751347489265564,Spinjitzu Training,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,LU,12.1878,-0.17852573407350575,0.21606411046666346,Easy,0.36884844343954815,0.9225641013031428
70634,6-14,-0.5232574048459971,Nya - Spinjitzu Master,blah,blahblah,NINJAGO®,LU,12.1878,,0.21606411046666346,unknown,0.16158094032809642,0.11783021631524704
70751,14+,1.8335496688086166,Temple of Airjitzu,blah,blahblah,NINJAGO®,LU,280.5878,1.1315170266401577,0.39033263319224126,Challenging,0.576115946550998,0.11783021631524704
2000430,6+,2.5589987067941866,Identity and Landscape Kit,blah,blahblah,SERIOUS PLAY®,LU,853.9878,-0.28332915493059885,0.5646011559178206,Easy,0.16158094032809642,-1.0087972226678066
2000431,6+,2.3472590207486475,Connections Kit,blah,blahblah,SERIOUS PLAY®,LU,683.1878,-0.25712829971632556,-1.1780840713379637,Average,-2.3256290970093105,-2.135424661650861
2000409,6+,5.288756363824468,Window Exploration Bag,blah,blahblah,SERIOUS PLAY®,LU,439.1878,-0.4143334310019652,1.0874067240945555,Easy,0.9906509527738996,1.2444576552983015
2000414,6+,-0.3427974451480941,Starter Kit,blah,blahblah,SERIOUS PLAY®,LU,32.9278,-0.204726589287779,-0.8295470258868073,Easy,-1.2892915814520574,-1.4916375536605446
75889,8-14,0.4055098543992105,Ferrari Ultimate Garage,blah,blahblah,Speed Champions,LU,134.18779999999998,-0.4143334310019652,1.0874067240945555,Average,0.9906509527738996,0.43972377031040566
75888,7-14,-0.13587002469449863,Porsche 911 RSR and 911 Turbo 3.0,blah,blahblah,Speed Champions,LU,54.8878,-0.36193172057341866,1.0874067240945555,Average,0.576115946550998,0.9225641013031428
75884,7-14,-0.38610783547559085,1968 Ford Mustang Fastback,blah,blahblah,Speed Champions,LU,21.9478,-0.2309274445020523,0.7388696786433984,Easy,0.7833834496624497,0.9225641013031428
75886,7-14,-0.39092010106753494,Ferrari 488 GT3 “Scuderia Corsa”,blah,blahblah,Speed Champions,LU,21.9478,-0.3881325757876919,1.0874067240945555,Easy,0.9906509527738996,1.2444576552983015
75885,7-14,-0.3620465075158705,Ford Fiesta M-Sport WRC,blah,blahblah,Speed Champions,LU,21.9478,-0.1261240236449592,0.21606411046666346,Average,-0.04568656278335346,0.43972377031040566
75887,7-14,-0.4101691634353113,Porsche 919 Hybrid,blah,blahblah,Speed Champions,LU,21.9478,-0.3881325757876919,1.0874067240945555,Easy,0.9906509527738996,1.2444576552983015
75883,8-14,0.5258164941978125,MERCEDES AMG PETRONAS Formula One™ Team,blah,blahblah,Speed Champions,LU,134.18779999999998,-0.25712829971632556,0.39033263319224126,Average,0.16158094032809642,0.11783021631524704
75881,7-14,-0.16594668464414913,2016 Ford GT & 1966 Ford GT40,blah,blahblah,Speed Champions,LU,48.7878,-0.1523248788592325,0.21606411046666346,Easy,0.576115946550998,0.27877699331282707
75877,7-14,-0.3704679723017726,Mercedes-AMG GT3,blah,blahblah,Speed Champions,LU,21.9478,-0.1523248788592325,0.21606411046666346,Easy,0.16158094032809642,0.27877699331282707
75880,7-14,-0.4125752962312833,McLaren 720S,blah,blahblah,Speed Champions,LU,21.9478,-0.204726589287779,0.5646011559178206,Easy,0.7833834496624497,0.7616173243055643
75879,7-14,-0.38490476907760485,Scuderia Ferrari SF16-H,blah,blahblah,Speed Champions,LU,21.9478,-0.17852573407350575,0.7388696786433984,Easy,0.36884844343954815,0.7616173243055643
75878,7-14,-0.3885139682715629,Bugatti Chiron,blah,blahblah,Speed Champions,LU,21.9478,0.031081107640680415,0.5646011559178206,Easy,0.7833834496624497,0.9225641013031428
75212,9-14,1.0936638340472142,Kessel Run Millennium Falcon™,blah,blahblah,Star Wars™,LU,219.5878,-0.36193172057341866,-0.6552785031612287,Average,-1.0820240783406065,-0.6869036686726487
75211,9-14,0.01812247424771196,Imperial TIE Fighter™,blah,blahblah,Star Wars™,LU,97.5878,-0.28332915493059885,1.0874067240945555,Average,0.36884844343954815,-0.8478504456702274
75210,8-12,-0.04804617764151915,Moloch's Landspeeder™,blah,blahblah,Star Wars™,LU,67.0878,-0.4143334310019652,-0.6552785031612287,Easy,-0.04568656278335346,-1.169743999665386
75209,7-12,-0.19121107900185558,Han Solo's Landspeeder™,blah,blahblah,Star Wars™,LU,42.6878,-0.36193172057341866,0.21606411046666346,Easy,0.576115946550998,0.11783021631524704
75537,8-14,-0.4811500809164865,Darth Maul™,blah,blahblah,Star Wars™,LU,42.6878,,0.21606411046666346,unknown,0.16158094032809642,0.11783021631524704
75536,7-14,-0.48475928011044456,Range Trooper™,blah,blahblah,Star Wars™,LU,36.5878,-0.4143334310019652,-0.6552785031612287,Easy,0.9906509527738996,0.43972377031040566
75535,8-14,-0.48475928011044456,Han Solo™,blah,blahblah,Star Wars™,LU,36.5878,,0.21606411046666346,unknown,0.16158094032809642,0.11783021631524704
75159,14+,4.225245668004825,Death Star™,blah,blahblah,Star Wars™,LU,609.9878,1.7341366965684428,0.21606411046666346,Challenging,-1.2892915814520574,-1.169743999665386
75144,14+,1.4425530894631602,Snowspeeder™,blah,blahblah,Star Wars™,LU,280.5878,1.7865384069969894,-1.875158162240278,Challenging,-0.46022156900625505,-0.20406333767991156
75060,14+,1.795051544073064,Slave I,blah,blahblah,Star Wars™,LU,243.9878,4.7996367566384155,-0.8295470258868073,Challenging,0.576115946550998,0.43972377031040566
75190,9-14,1.0972730332411722,First Order Star Destroyer™,blah,blahblah,Star Wars™,LU,195.1878,0.34549137021195964,0.39033263319224126,Average,0.576115946550998,0.27877699331282707
75189,9-14,1.0491503773217314,First Order Heavy Assault Walker™,blah,blahblah,Star Wars™,LU,182.9878,0.3978930806405062,-0.48100998043565085,Challenging,-0.25295406589480335,-0.5259568916750694
75191,9-14,0.38626079203143415,Jedi Starfighter™ With Hyperdrive,blah,blahblah,Star Wars™,LU,146.3878,-0.07372231321641266,0.5646011559178206,Average,0.36884844343954815,0.11783021631524704
75188,9-14,0.33212280412206324,Resistance Bomber,blah,blahblah,Star Wars™,LU,146.3878,0.1358845284977735,0.5646011559178206,Average,0.16158094032809642,-0.36501011467749017
75187,10-16,0.724322449865506,BB-8™,blah,blahblah,Star Wars™,LU,134.18779999999998,1.6031324204970767,0.39033263319224126,Average,0.576115946550998,0.6006705473079842
75156,9-14,0.43197731515490295,Krennic's Imperial Shuttle,blah,blahblah,Star Wars™,LU,134.18779999999998,0.5550982119261458,-0.3067414577100715,Average,-0.25295406589480335,0.27877699331282707
75186,8-14,0.32610747213213315,The Arrowhead,blah,blahblah,Star Wars™,LU,121.9878,-0.33573086535914537,0.7388696786433984,Challenging,0.576115946550998,0.27877699331282707
75179,8-14,0.15166284442416023,Kylo Ren's TIE Fighter™,blah,blahblah,Star Wars™,LU,109.7878,0.10968367328350023,0.21606411046666346,Average,0.16158094032809642,-0.5259568916750694
75102,8-14,0.25632962104894397,Poe's X-Wing Fighter™,blah,blahblah,Star Wars™,LU,109.7878,1.3935255787828904,0.5646011559178206,Average,0.36884844343954815,-0.20406333767991156
75155,8-14,0.18655176996575482,Rebel U-Wing Fighter™,blah,blahblah,Star Wars™,LU,109.7878,1.0005127505687914,0.39033263319224126,Average,0.16158094032809642,-0.5259568916750694
75202,9-14,0.2912185465905386,Defense of Crait™,blah,blahblah,Star Wars™,LU,109.7878,-0.36193172057341866,0.21606411046666346,Easy,-0.46022156900625505,-0.36501011467749017
75180,8-14,0.3994945224092804,Rathtar™ Escape,blah,blahblah,Star Wars™,LU,109.7878,-0.3881325757876919,1.0874067240945555,Average,0.36884844343954815,-0.8478504456702274
75172,8-14,0.22504989470130746,Y-Wing Starfighter™,blah,blahblah,Star Wars™,LU,97.5878,0.8695084744974251,0.7388696786433984,Average,0.36884844343954815,0.27877699331282707
75185,8-14,0.06383899737118073,Tracker I,blah,blahblah,Star Wars™,LU,97.5878,-0.3095300101448721,-0.3067414577100715,Challenging,-0.46022156900625505,0.27877699331282707
75177,9-14,0.060229798177222675,First Order Heavy Scout Walker™,blah,blahblah,Star Wars™,LU,85.3878,-0.2309274445020523,-0.8295470258868073,Challenging,-1.0820240783406065,-0.6869036686726487
75178,8-14,-0.0564676424274213,Jakku Quadjumper™,blah,blahblah,Star Wars™,LU,85.3878,-0.1523248788592325,0.041795587741085646,Easy,-0.46022156900625505,-1.0087972226678066
75201,8-14,-0.16113441905220507,First Order AT-ST™,blah,blahblah,Star Wars™,LU,79.28779999999998,0.5026965014975993,-3.79211191222164,Easy,-5.64190914679252,-3.905839208624232
75205,8-14,-0.15391602066428894,Mos Eisley Cantina™,blah,blahblah,Star Wars™,LU,73.1878,-0.09992316843068594,-0.6552785031612287,Easy,-2.1183615938978595,-1.4916375536605446
75532,10-14,-0.0624829744173514,Scout Trooper™ & Speeder Bike™,blah,blahblah,Star Wars™,LU,73.1878,-0.17852573407350575,-0.3067414577100715,Challenging,-0.04568656278335346,0.27877699331282707
75204,7-12,-0.27181652766691894,Sandspeeder™,blah,blahblah,Star Wars™,LU,60.9878,-0.1261240236449592,0.9131382013689777,Easy,-0.04568656278335346,-0.043116560682331544
75534,9-14,-0.4041538314453812,Darth Vader™,blah,blahblah,Star Wars™,LU,54.8878,-0.3095300101448721,0.39033263319224126,Average,0.9906509527738996,-0.36501011467749017
75174,7-12,-0.27301959406490495,Desert Skiff Escape,blah,blahblah,Star Wars™,LU,54.8878,0.24068794935486656,0.39033263319224126,Easy,0.16158094032809642,-0.20406333767991156
75176,8-14,-0.2525674652991426,Resistance Transport Pod™,blah,blahblah,Star Wars™,LU,54.8878,-0.09992316843068594,0.39033263319224126,Easy,0.36884844343954815,-0.8478504456702274
75200,7-12,-0.3163299843924017,Ahch-To Island™ Training,blah,blahblah,Star Wars™,LU,42.6878,0.18828623892632004,-0.48100998043565085,Easy,-0.04568656278335346,-0.20406333767991156
75183,7-12,-0.26700426207497485,Darth Vader™ Transformation,blah,blahblah,Star Wars™,LU,42.6878,0.5288973567118725,0.21606411046666346,Easy,0.36884844343954815,0.7616173243055643
75533,8-14,-0.43302742499704566,Boba Fett™,blah,blahblah,Star Wars™,LU,42.6878,-0.36193172057341866,0.7388696786433984,Average,0.576115946550998,-0.36501011467749017
75168,8-12,-0.29106559003469523,Yoda's Jedi Starfighter™,blah,blahblah,Star Wars™,LU,42.6878,0.5026965014975993,-0.1324729349844937,Easy,-0.04568656278335346,0.11783021631524704
75199,7-12,-0.4173875618232274,General Grievous' Combat Speeder,blah,blahblah,Star Wars™,LU,42.6878,0.031081107640680415,-1.7008896395146993,Easy,-3.983769121900915,-3.7448924316266528
75182,8-14,-0.2393337349212964,Republic Fighter Tank™,blah,blahblah,Star Wars™,LU,42.6878,0.24068794935486656,0.39033263319224126,Easy,0.16158094032809642,0.27877699331282707
75169,7-12,-0.3560311755259404,Duel on Naboo™,blah,blahblah,Star Wars™,LU,42.6878,0.3716922254262329,0.041795587741085646,Easy,-0.25295406589480335,0.27877699331282707
75530,8-14,-0.39092010106753494,Chewbacca™,blah,blahblah,Star Wars™,LU,42.6878,-0.33573086535914537,-0.1324729349844937,Average,-1.9110940907864087,-1.3306907766629652
75173,7-12,-0.42701209300711557,Luke's Landspeeder™,blah,blahblah,Star Wars™,LU,36.5878,0.24068794935486656,-0.1324729349844937,Easy,-0.04568656278335346,0.11783021631524704
75529,8-14,-0.49558687769231874,Elite Praetorian Guard,blah,blahblah,Star Wars™,LU,36.5878,-0.28332915493059885,-0.48100998043565085,Easy,0.36884844343954815,-0.5259568916750694
75117,8-14,-0.5028052760802348,Kylo Ren™,blah,blahblah,Star Wars™,LU,36.5878,-0.1523248788592325,0.041795587741085646,Easy,-0.04568656278335346,0.27877699331282707
75528,8-14,-0.5040083424782209,Rey,blah,blahblah,Star Wars™,LU,36.5878,-0.3881325757876919,0.5646011559178206,Easy,0.36884844343954815,0.7616173243055643
75531,7-14,-0.48596234650843056,Stormtrooper™ Commander,blah,blahblah,Star Wars™,LU,36.5878,-0.3881325757876919,-1.875158162240278,Very Easy,-1.0820240783406065,-0.36501011467749017
75196,6-12,-0.38009250348566076,A-Wing™ vs. TIE Silencer™ Microfighters,blah,blahblah,Star Wars™,LU,24.3878,-0.3881325757876919,-0.6552785031612287,Easy,-0.46022156900625505,-0.36501011467749017
75195,6-12,-0.3464066443420522,Ski Speeder™ vs. First Order Walker™ Microfighters,blah,blahblah,Star Wars™,LU,24.3878,-0.36193172057341866,0.21606411046666346,Easy,-0.04568656278335346,0.43972377031040566
75526,8-14,-0.49318074489634667,Elite TIE Fighter Pilot™,blah,blahblah,Star Wars™,LU,24.3878,-0.44053428621623847,-0.6552785031612287,Easy,-1.0820240783406065,-0.36501011467749017
75198,6-12,-0.4895715457023886,Tatooine™ Battle Pack,blah,blahblah,Star Wars™,LU,21.9478,-0.09992316843068594,-0.3067414577100715,Easy,-0.8747565752291566,-0.20406333767991156
75197,6-12,-0.4763378153245424,First Order Specialists Battle Pack,blah,blahblah,Star Wars™,LU,21.9478,-0.07372231321641266,-1.0038155486123859,Very Easy,-0.8747565752291566,-0.5259568916750694
75167,6-12,-0.45588568655878003,Bounty Hunter Speeder Bike™ Battle Pack,blah,blahblah,Star Wars™,LU,21.9478,0.5812990671404191,0.21606411046666346,Very Easy,0.36884844343954815,0.9225641013031428
75166,6-12,-0.4655102177426682,First Order Transport Speeder Battle Pack,blah,blahblah,Star Wars™,LU,21.9478,0.18828623892632004,-0.1324729349844937,Very Easy,0.16158094032809642,0.11783021631524704
75193,6-12,-0.49558687769231874,Millennium Falcon™ Microfighter,blah,blahblah,Star Wars™,LU,12.1878,-0.2309274445020523,0.5646011559178206,Easy,0.36884844343954815,0.7616173243055643
75194,6-12,-0.49678994409030475,First Order TIE Fighter™ Microfighter,blah,blahblah,Star Wars™,LU,12.1878,-0.3881325757876919,0.5646011559178206,Easy,-0.46022156900625505,-0.36501011467749017
75160,6-12,-0.4751347489265564,U-Wing™ Microfighter,blah,blahblah,Star Wars™,LU,12.1878,-0.3095300101448721,0.7388696786433984,Easy,0.576115946550998,0.9225641013031428
75161,6-12,-0.5003991432842628,TIE Striker™ Microfighter,blah,blahblah,Star Wars™,LU,12.1878,-0.36193172057341866,-0.1324729349844937,Easy,-0.04568656278335346,0.43972377031040566
75208,7-12,-0.33076678116823394,Yoda's Hut,blah,blahblah,Star Wars™,LU,42.6878,-0.33573086535914537,0.041795587741085646,Easy,-0.25295406589480335,-0.043116560682331544
75206,6-12,-0.4835562137124585,Jedi™ and Clone Troopers™ Battle Pack,blah,blahblah,Star Wars™,LU,21.9478,-0.3881325757876919,-0.6552785031612287,Very Easy,-1.0820240783406065,0.11783021631524704
75207,6-12,-0.4871654129064166,Imperial Patrol Battle Pack,blah,blahblah,Star Wars™,LU,21.9478,-0.36193172057341866,-0.1324729349844937,Very Easy,0.9906509527738996,-0.36501011467749017
75175,8-14,-0.1755712158280373,A-Wing Starfighter™,blah,blahblah,Star Wars™,LU,67.0878,0.16208538371204675,0.5646011559178206,Easy,0.16158094032809642,-0.8478504456702274
75181,14+,1.7589595521334835,Y-Wing Starfighter™,blah,blahblah,Star Wars™,LU,280.5878,-0.44053428621623847,1.0874067240945555,Very Challenging,0.9906509527738996,1.2444576552983015
75192,16+,8.466054720905547,Millennium Falcon™,blah,blahblah,Star Wars™,LU,1035.78,4.694833335781323,-0.6552785031612287,Challenging,0.576115946550998,0.27877699331282707
42056,16+,2.646822553847166,Porsche 911 GT3 RS,blah,blahblah,Technic,LU,402.5878,3.279987154210566,-0.3067414577100715,Challenging,0.36884844343954815,0.11783021631524704
42070,11-16,1.6338406467429374,6x6 All Terrain Tow Truck,blah,blahblah,Technic,LU,329.3878,0.7123033432117855,-1.1780840713379637,Challenging,-2.1183615938978595,-2.135424661650861
42055,12-16,4.120578891380041,Bucket Wheel Excavator,blah,blahblah,Technic,LU,280.5878,1.4983289996399836,-0.8295470258868073,Challenging,0.16158094032809642,0.6006705473079842
42078,11-16,2.51568831646669,Mack Anthem,blah,blahblah,Technic,LU,207.3878,0.10968367328350023,0.21606411046666346,Average,0.36884844343954815,0.7616173243055643
42069,11-16,2.259435173695668,Extreme Adventure,blah,blahblah,Technic,LU,170.7878,0.031081107640680415,0.21606411046666346,Average,0.7833834496624497,0.7616173243055643
42066,10-16,0.7784604377748768,Air Race Jet,blah,blahblah,Technic,LU,158.58780000000004,-0.28332915493059885,-0.6552785031612287,Challenging,0.7833834496624497,0.7616173243055643
42064,10-16,0.9902001238204164,Ocean Explorer,blah,blahblah,Technic,LU,121.9878,-0.09992316843068594,0.39033263319224126,Challenging,0.16158094032809642,0.9225641013031428
42077,10-16,0.6028127436689178,Rally Car,blah,blahblah,Technic,LU,121.9878,-0.25712829971632556,-0.48100998043565085,Average,-0.25295406589480335,-0.20406333767991156
42068,10-16,0.7146979186816178,Airport Rescue Vehicle,blah,blahblah,Technic,LU,109.7878,-0.1523248788592325,-0.6552785031612287,Average,0.576115946550998,0.6006705473079842
42065,9-16,-0.16113441905220507,RC Tracked Racer,blah,blahblah,Technic,LU,97.5878,0.2668888045691398,0.39033263319224126,Easy,-0.04568656278335346,-0.043116560682331544
42076,9-16,0.6208587396387082,Hovercraft,blah,blahblah,Technic,LU,91.4878,-0.33573086535914537,-1.0038155486123859,Average,-0.6674890721177049,-0.043116560682331544
42063,10-16,0.11918005167853767,BMW R 1200 GS Adventure,blah,blahblah,Technic,LU,67.0878,-0.1523248788592325,-0.3067414577100715,Average,0.36884844343954815,0.27877699331282707
42062,8-14,0.15286591082214623,Container Yard,blah,blahblah,Technic,LU,67.0878,-0.25712829971632556,0.5646011559178206,Easy,0.576115946550998,0.11783021631524704
42075,9-16,0.010904075859795841,First Responder,blah,blahblah,Technic,LU,54.8878,-0.44053428621623847,1.0874067240945555,Easy,0.9906509527738996,-0.36501011467749017
8293,9-16,-0.5942383223271723,LEGO® Power Functions Motor Set,blah,blahblah,Power Functions,LU,48.7878,1.0267136057830646,0.39033263319224126,Easy,-0.04568656278335346,-0.5259568916750694
42074,8-14,-0.2092570749716459,Racing Yacht,blah,blahblah,Technic,LU,42.6878,-0.33573086535914537,-0.6552785031612287,Average,0.576115946550998,-0.043116560682331544
42060,8-14,-0.16714975104213517,Roadwork Crew,blah,blahblah,Technic,LU,30.4878,-0.204726589287779,0.39033263319224126,Easy,0.576115946550998,0.6006705473079842
42072,7-14,-0.44385502257891984,WHACK!,blah,blahblah,Technic,LU,24.3878,-0.44053428621623847,1.0874067240945555,unknown,0.9906509527738996,1.2444576552983015
42073,7-14,-0.43904275698697576,BASH!,blah,blahblah,Technic,LU,24.3878,-0.4143334310019652,0.21606411046666346,Easy,-1.0820240783406065,-1.169743999665386
42059,7-14,-0.4354335577930177,Stunt Truck,blah,blahblah,Technic,LU,24.3878,-0.28332915493059885,0.041795587741085646,Easy,0.36884844343954815,0.6006705473079842
42058,7-14,-0.43783969058898975,Stunt Bike,blah,blahblah,Technic,LU,24.3878,-0.4143334310019652,0.21606411046666346,Easy,-1.0820240783406065,-0.36501011467749017
42057,8-14,-0.36685877310781456,Ultralight Helicopter,blah,blahblah,Technic,LU,21.9478,-0.2309274445020523,-0.1324729349844937,Easy,0.36884844343954815,0.9225641013031428
42071,8-14,-0.4005446322514231,Dozer Compactor,blah,blahblah,Technic,LU,21.9478,-0.4143334310019652,1.0874067240945555,Challenging,0.9906509527738996,1.2444576552983015
42084,7-14,-0.394529300261493,Hook Loader,blah,blahblah,Technic,LU,12.1878,-0.4143334310019652,0.21606411046666346,Easy,-0.04568656278335346,0.43972377031040566
70912,12-16,1.3523231096142085,Arkham Asylum,blah,blahblah,THE LEGO® BATMAN MOVIE,LU,195.1878,0.05728196285495368,-1.5266211167891208,Average,-1.4965590845635082,-1.4916375536605446
70917,10-16,1.145395689160613,The Ultimate Batmobile,blah,blahblah,THE LEGO® BATMAN MOVIE,LU,170.7878,0.004880252426407145,0.39033263319224126,Average,0.16158094032809642,0.6006705473079842
70909,8-14,0.6533415323843308,Batcave Break-in,blah,blahblah,THE LEGO® BATMAN MOVIE,LU,134.18779999999998,0.1358845284977735,0.5646011559178206,Average,0.36884844343954815,0.11783021631524704
70916,9-14,0.6605599307722468,The Batwing,blah,blahblah,THE LEGO® BATMAN MOVIE,LU,121.9878,-0.36193172057341866,-0.6552785031612287,Average,-1.0820240783406065,-0.6869036686726487
70905,8-14,0.09271259092284523,The Batmobile,blah,blahblah,THE LEGO® BATMAN MOVIE,LU,85.3878,0.05728196285495368,0.39033263319224126,Average,0.576115946550998,0.11783021631524704
70906,8-14,-0.08534123597908579,The Joker™ Notorious Lowrider,blah,blahblah,THE LEGO® BATMAN MOVIE,LU,67.0878,0.031081107640680415,0.041795587741085646,Average,0.36884844343954815,-0.043116560682331544
70914,8-14,-0.16594668464414913,Bane™ Toxic Truck Attack,blah,blahblah,THE LEGO® BATMAN MOVIE,LU,67.0878,-0.3095300101448721,-1.1780840713379637,Average,-1.0820240783406065,-1.9744778846532818
70911,8-14,-0.2393337349212964,The Penguin™ Arctic Roller,blah,blahblah,THE LEGO® BATMAN MOVIE,LU,48.7878,0.16208538371204675,0.21606411046666346,Easy,0.576115946550998,0.27877699331282707
70903,7-14,-0.3006901212185834,The Riddler™ Riddle Racer,blah,blahblah,THE LEGO® BATMAN MOVIE,LU,48.7878,0.004880252426407145,-0.3067414577100715,Easy,-0.6674890721177049,0.27877699331282707
70910,7-14,-0.3608434411178844,Scarecrow™ Special Delivery,blah,blahblah,THE LEGO® BATMAN MOVIE,LU,36.5878,-0.25712829971632556,-0.48100998043565085,Average,-0.25295406589480335,-0.20406333767991156
70901,7-14,-0.3644526403118425,Mr. Freeze™ Ice Attack,blah,blahblah,THE LEGO® BATMAN MOVIE,LU,36.5878,0.031081107640680415,-0.48100998043565085,Easy,0.16158094032809642,0.27877699331282707
70913,6-12,-0.43663662419100374,Scarecrow™ Fearful Face-off,blah,blahblah,THE LEGO® BATMAN MOVIE,LU,21.9478,-0.28332915493059885,-0.6552785031612287,Easy,-0.8747565752291566,0.27877699331282707
70900,6-12,-0.45708875295676604,The Joker™ Balloon Escape,blah,blahblah,THE LEGO® BATMAN MOVIE,LU,21.9478,0.004880252426407145,0.21606411046666346,Easy,0.36884844343954815,0.6006705473079842
21030,12+,0.6352955364145405,United States Capitol Building,blah,blahblah,Architecture,NO,155.87,0.1358845284977735,-1.3523525940635421,Average,0.16158094032809642,0.11783021631524704
21035,12+,0.2888124137945665,Solomon R. Guggenheim Museum®,blah,blahblah,Architecture,NO,103.87,-0.09992316843068594,-2.0494266849658556,Challenging,0.16158094032809642,-0.20406333767991156
21039,12+,0.11196165329062155,Shanghai,blah,blahblah,Architecture,NO,90.87,-0.28332915493059885,-1.1780840713379637,Average,0.7833834496624497,0.27877699331282707
21029,12+,0.33212280412206324,Buckingham Palace,blah,blahblah,Architecture,NO,77.87,0.16208538371204675,0.041795587741085646,Average,0.36884844343954815,0.11783021631524704
21028,12+,0.11316471968860757,New York City,blah,blahblah,Architecture,NO,77.87,0.5026965014975993,-1.1780840713379637,Average,-0.6674890721177049,-0.20406333767991156
21034,12+,-0.04323391204957507,London,blah,blahblah,Architecture,NO,64.87,0.1358845284977735,-1.3523525940635421,Average,0.36884844343954815,-0.20406333767991156
21033,12+,-0.07210750560123956,Chicago,blah,blahblah,Architecture,NO,58.37000000000001,-0.17852573407350575,-1.3523525940635421,Average,0.576115946550998,0.43972377031040566
21019,12+,-0.22008467255352007,The Eiffel Tower,blah,blahblah,Architecture,NO,51.87000000000001,0.9219101849259717,-2.0494266849658556,Average,0.16158094032809642,0.27877699331282707
21036,12+,-0.14188535668442873,Arc de Triomphe,blah,blahblah,Architecture,NO,51.87000000000001,-0.09992316843068594,-0.48100998043565085,Average,-0.25295406589480335,-1.0087972226678066
21032,12+,-0.17196201663407926,Sydney,blah,blahblah,Architecture,NO,45.37000000000001,-0.28332915493059885,-0.3067414577100715,Easy,0.16158094032809642,-0.043116560682331544
